Traffic_Level,ID,Delivery_person_ID,weather_description,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,temperature,humidity,precipitation,Distance (km),TARGET
Very High,CDF 3.00,PUNERES09DEL02,clear sky,Drinks,scooter,28,4.9,18.536.562,73.896.485,18.616.562,73.976.485,23.17,47,0,21.35,6.746.666.667
Very High,69AE,PUNERES14DEL02,clear sky,Meal,motorcycle,26,4.7,18.516.216,73.842.527,18.646.216,73.972.527,23.36,47,0,24.84,7.481.666.667
Very High,8B4E,CHENRES09DEL03,light rain,Drinks,scooter,23,4.9,13.044.694,8.026.147,13.134.694,8.035.147,28.37,82,0.14,18.59,#N/A
Very High,3990,SURRES14DEL01,clear sky,Drinks,motorcycle,34,4.1,21.157.729,72.768.726,21.267.729,72.878.726,24.92,44,0,22.71,5.841.666.667
Very High,BE8F,RANCHIRES07DEL01,mist,Drinks,motorcycle,20,4.7,23.359.407,85.325.055,23.429.407,85.395.055,20.25,83,0,23.01,62.7
Very High,2992,JAPRES010DEL03,clear sky,Drinks,motorcycle,35,4.6,26.921.411,75.793.604,27.061.411,75.933.604,23.86,30,0,27.74,6.421.666.667
Very High,7F65,BANGRES15DEL02,haze,Buffet,motorcycle,23,4.6,12.975.377,77.696.664,13.105.377,77.826.664,22.07,73,0,27.12,5.223.333.333
Very High,6C5D,CHENRES05DEL01,overcast clouds,Meal,motorcycle,22,4.8,13.058.616,80.264.151,13.128.616,80.334.151,28.36,82,0,14.88,5.701.666.667
Very High,B000,MUMRES02DEL01,clear sky,Buffet,motorcycle,39,4.4,19.221.315,72.862.381,19.291.315,72.932.381,27.81,53,0,14.75,5.398.333.333
Very High,4194,INDORES01DEL03,haze,Drinks,motorcycle,24,4.6,22.695.207,75.866.059,22.785.207,75.956.059,22.11,60,0,23.47,56.3
Very High,A3BB,CHENRES11DEL01,overcast clouds,Snack,motorcycle,38,4.7,13.064.181,80.236.442,13.134.181,80.306.442,28.34,82,0,18.21,6.348.333.333
Very High,A25D,RANCHIRES05DEL01,mist,Snack,motorcycle,21,4.9,23.355.164,85.324.097,23.425.164,85.394.097,20.26,83,0,23.34,54.15
Very High,2FB8,JAPRES12DEL02,clear sky,Drinks,motorcycle,35,4.1,26.902.908,75.792.934,27.032.908,75.922.934,23.79,29,0,30.73,7.101.666.667
Very High,132F,INDORES20DEL02,clear sky,Meal,motorcycle,31,4.5,22.732.225,75.874.765,22.862.225,76.004.765,22.32,43,0,28.77,50.9
Very High,9F03,MUMRES07DEL01,smoke,Buffet,motorcycle,23,4.6,19.091.458,72.827.808,19.161.458,72.897.808,27.26,57,0,18.25,60.65
Very High,704C,BANGRES18DEL02,haze,Drinks,electric_scooter,29,4.9,12.913.041,77.683.237,13.043.041,77.813.237,22.4,73,0,31.3,7.531.666.667
Very High,626C,INDORES08DEL02,clear sky,Snack,electric_scooter,27,4.7,22.725.748,75.898.497,22.855.747,76.028.497,22.3,44,0,30.35,58.55
Very High,993D,MUMRES07DEL01,smoke,Meal,motorcycle,22,5,19.091.458,72.827.808,19.201.458,72.937.808,26.84,57,0,31.27,7.281.666.667
Very High,5CF6,HYDRES18DEL01,haze,Snack,scooter,32,4.7,17.450.851,78.379.347,17.560.851,78.489.347,22.64,60,0,25.29,5.448.333.333
Very High,61DB,CHENRES20DEL01,overcast clouds,Meal,motorcycle,30,3.7,12.975.996,80.221.898,13.085.996,80.331.898,28.42,82,0,28.94,7.033.333.333
Very High,5645,INDORES20DEL02,clear sky,Meal,motorcycle,31,4.1,22.732.225,75.874.765,22.862.225,76.004.765,22.32,43,0,28.77,5.081.666.667
Very High,4.00E+05,JAPRES18DEL01,haze,Drinks,electric_scooter,28,4.8,26.913.987,75.752.891,26.983.987,75.822.891,22.84,46,0,21.09,6.376.666.667
Very High,B2ED,JAPRES16DEL02,clear sky,Meal,scooter,31,4.9,26.849.596,75.800.512,26.979.596,75.930.512,23.99,29,0,24.09,4.841.666.667
Very High,6396,HYDRES09DEL03,haze,Buffet,motorcycle,25,3.4,17.431.668,78.408.321,17.521.668,78.498.321,22.63,60,0,22.79,51.2
Very High,D107,LUDHRES03DEL01,clear sky,Snack,motorcycle,28,4.9,3.088.722,75.804.893,3.099.722,75.914.893,23.67,39,0,24.23,5.603.333.333
Very High,ACA0,INDORES010DEL02,clear sky,Snack,motorcycle,24,4.5,2.275.004,75.902.847,2.288.004,76.032.847,22.14,44,0,28.87,5.283.333.333
Very High,6FED,COIMBRES13DEL02,haze,Buffet,scooter,28,5,11.003.669,76.976.494,11.133.669,77.106.494,26.18,73,0,24.89,5.143.333.333
Very High,CF4F,GOARES16DEL02,broken clouds,Meal,motorcycle,27,4.7,15.498.603,73.826.911,15.628.603,73.956.911,28.79,67,0,26.71,6.133.333.333
Very High,3.10E+01,HYDRES04DEL01,haze,Buffet,scooter,30,4.7,17.411.028,78.329.645,17.521.028,78.439.645,22.71,60,0,53.86,5.391.666.667
Very High,3836,PUNERES03DEL02,clear sky,Meal,motorcycle,32,4.1,18.554.382,73.798.206,18.684.382,73.928.206,22.97,48,0,29.83,67.35
Very High,DDE6,KOCRES13DEL02,scattered clouds,Snack,scooter,24,4.9,9.991.703,76.293.136,10.121.703,76.423.136,24.14,92,0,28.93,5.841.666.667
Very High,AC11,MUMRES02DEL02,clear sky,Drinks,scooter,35,4,19.221.315,72.862.381,19.351.315,72.992.381,27.54,55,0,54.46,1.164.333.333
Very High,C369,KOLRES010DEL02,haze,Meal,scooter,29,4.6,22.538.999,88.322.337,22.668.999,88.452.337,27.99,65,0,29.96,53.95
Very High,456A,PUNERES11DEL03,clear sky,Snack,motorcycle,35,4.5,18.533.811,73.899.315,18.623.811,73.989.315,23.39,47,0,19.2,5.326.666.667
Very High,D20A,DEHRES07DEL02,clear sky,Meal,scooter,21,4.8,30.362.686,7.806.889,30.442.686,7.814.889,10.26,86,0,24.98,72.3
Very High,7435,JAPRES19DEL03,clear sky,Meal,motorcycle,30,4.2,26.913.726,7.575.282,27.003.726,75.842.821,23.56,27,0,20.2,4.996.666.667
Very High,123B,CHENRES13DEL01,overcast clouds,Drinks,scooter,30,3.6,13.027.018,80.254.791,13.137.018,80.364.791,28.38,82,0,22.66,7.718.333.333
Very High,73B6,PUNERES05DEL03,clear sky,Snack,motorcycle,39,4.5,18.543.626,73.905.101,18.633.626,73.995.101,23.39,47,0,20.39,5.896.666.667
Very High,3995,BANGRES19DEL01,haze,Meal,motorcycle,32,4.9,12.914.264,776.784,13.024.264,777.884,22.8,73,0,24.83,54.5
Very High,74D1,JAPRES03DEL03,clear sky,Meal,electric_scooter,35,4.6,26.913.483,75.803.139,27.053.483,75.943.139,23.92,29,0,27.73,54.6
Very High,A557,HYDRES09DEL02,haze,Buffet,motorcycle,25,4.8,17.431.668,78.408.321,17.561.668,78.538.321,22.63,60,0,26.58,5.628.333.333
Very High,1A50,CHENRES08DEL01,mist,Snack,motorcycle,29,4.7,13.022.394,80.242.439,13.092.394,80.312.439,28.39,82,0,19.89,63.75
Very High,70FA,JAPRES01DEL03,clear sky,Snack,motorcycle,29,4.5,2.690.519,75.810.753,2.699.519,75.900.753,23.95,28,0,19,50.45
Very High,ABAE,MUMRES19DEL02,smoke,Snack,motorcycle,33,4.6,19.131.141,72.813.074,1.921.114,72.893.074,27.63,57,0,22.33,6.801.666.667
Very High,B6F9,CHENRES06DEL01,overcast clouds,Snack,scooter,37,4.7,13.054.347,80.257.221,13.164.347,80.367.221,28.36,86,0,25.21,6.921.666.667
Very High,620D,INDORES17DEL02,clear sky,Drinks,motorcycle,25,4.9,22.761.226,75.887.522,22.891.226,76.017.522,22.22,43,0,26.83,58.9
Very High,AE2,PUNERES20DEL02,clear sky,Snack,motorcycle,25,4.9,18.592.718,73.773.572,18.722.718,73.903.572,22.51,48,0,33.1,7.323.333.333
Very High,A71E,INDORES01DEL01,clear sky,Meal,scooter,36,4.1,22.695.207,75.866.059,22.805.207,75.976.059,22.18,44,0,24.91,4.933.333.333
Very High,8DEB,JAPRES03DEL01,clear sky,Drinks,electric_scooter,27,4.7,26.913.483,75.803.139,27.023.483,75.913.139,23.84,28,0,19.5,56
Very High,B18D,PUNERES02DEL03,clear sky,Drinks,motorcycle,28,4.9,1.855.144,73.804.855,1.864.144,73.894.855,22.89,48,0,20.02,56.45
Very High,A6C5,PUNERES19DEL01,clear sky,Drinks,motorcycle,22,4.9,18.563.934,73.915.367,18.673.935,74.025.367,23.47,47,0,25.16,64.55
Very High,8D03,CHENRES16DEL03,overcast clouds,Buffet,scooter,24,4.2,13.049.645,80.242.268,13.139.645,80.332.268,28.35,82,0,23.73,61.95
Very High,6167,PUNERES06DEL01,clear sky,Snack,motorcycle,21,4.4,18.546.258,73.904.337,18.616.258,73.974.337,23.09,48,0,16.78,5.053.333.333
Very High,7F08,HYDRES14DEL01,haze,Snack,electric_scooter,25,4.3,17.426.228,78.407.495,17.536.228,78.517.495,22.6,60,0,22.59,5.353.333.333
Very High,4.00E+09,CHENRES13DEL01,overcast clouds,Meal,electric_scooter,29,4.6,13.027.018,80.254.791,13.097.018,80.324.791,28.39,82,0,18.65,59.7
Very High,C75E,KOCRES07DEL02,scattered clouds,Buffet,motorcycle,35,5,9.985.697,76.281.128,10.115.697,76.411.128,24.24,91,0,32.22,56.1
Very High,32C2,MUMRES16DEL02,clear sky,Drinks,motorcycle,29,4.6,19.120.083,72.907.385,19.250.083,73.037.385,27.99,49,0,26.81,5.911.666.667
Very High,B7B,CHENRES07DEL03,overcast clouds,Snack,electric_scooter,25,4,13.081.878,80.248.519,13.171.878,80.338.519,28.34,82,0,22.26,6.536.666.667
Very High,1338,JAPRES18DEL03,clear sky,Buffet,scooter,28,4.6,26.913.987,75.752.891,27.003.987,75.842.891,23.56,27,0,20.18,5.136.666.667
Very High,CC48,LUDHRES14DEL03,clear sky,Snack,motorcycle,21,4.9,30.892.978,75.821.847,31.032.978,75.961.847,23.37,39,0,43.46,5.498.333.333
Very High,79AC,CHENRES17DEL02,overcast clouds,Buffet,motorcycle,29,4.6,13.045.479,8.023.311,13.175.479,8.036.311,28.35,86,0,30.4,7.003.333.333
Very High,4F46,JAPRES06DEL03,clear sky,Meal,scooter,39,4.8,26.911.927,75.797.282,27.051.927,75.937.282,23.92,29,0,28.52,5.166.666.667
Very High,68B8,BANGRES02DEL02,haze,Buffet,motorcycle,37,4.8,12.970.221,77.645.396,13.100.221,77.775.396,22.15,73,0,24.05,4.963.333.333
Very High,2118,MUMRES06DEL01,smoke,Buffet,scooter,36,4.2,19.055.831,72.833.984,19.165.831,72.943.984,27.96,57,0,25.01,5.316.666.667
Very High,3A43,HYDRES010DEL03,haze,Drinks,motorcycle,37,5,17.428.294,78.404.423,17.518.294,78.494.423,22.67,60,0,22.26,57.45
Very High,560B,PUNERES03DEL02,clear sky,Snack,motorcycle,29,5,18.554.382,73.798.206,18.634.382,73.878.206,22.71,48,0,22.84,5.858.333.333
Very High,DFA5,ALHRES08DEL03,clear sky,Buffet,scooter,23,4.6,25.450.329,81.834.279,25.590.329,81.974.279,25.02,44,0,26.54,4.956.666.667
Very High,9DDC,INDORES08DEL02,clear sky,Drinks,scooter,34,4,22.725.748,75.898.497,22.855.747,76.028.497,22.3,44,0,30.35,63.3
Very High,A002,JAPRES19DEL03,clear sky,Meal,motorcycle,30,4.7,26.913.726,7.575.282,27.003.726,75.842.821,23.56,27,0,20.2,4.898.333.333
Very High,279B,MUMRES01DEL03,smoke,Drinks,scooter,23,4.6,1.912.663,72.829.976,1.921.663,72.919.976,25.09,57,0,21.64,69.25
Very High,9.00E+17,CHENRES17DEL01,overcast clouds,Meal,scooter,29,4.7,13.045.479,8.023.311,13.155.479,8.034.311,28.35,82,0,27,6.386.666.667
Very High,E235,ALHRES19DEL03,clear sky,Snack,motorcycle,28,4.6,25.457.116,81.859.682,25.597.116,81.999.682,24.9,44,0,27.39,56.3
Very High,A0DB,BANGRES17DEL02,haze,Buffet,motorcycle,36,3.6,12.972.532,77.608.179,13.102.532,77.738.179,22.03,73,0,30.52,5.506.666.667
Very High,4713,CHENRES13DEL01,overcast clouds,Snack,motorcycle,26,4.7,13.027.018,80.254.791,13.097.018,80.324.791,28.39,82,0,18.65,6.196.666.667
Very High,DCCE,KNPRES07DEL03,clear sky,Drinks,scooter,22,5,26.472.001,80.354.002,26.612.001,80.494.002,22.98,43,0,33.95,6.546.666.667
Very High,3B01,MUMRES03DEL01,clear sky,Meal,motorcycle,21,4.9,1.922.384,72.841.347,1.929.384,72.911.347,27.45,54,0,22.99,68.4
Very High,43D2,JAPRES19DEL01,clear sky,Buffet,scooter,25,4.8,26.913.726,7.575.282,27.023.726,7.586.282,23.79,28,0,27.93,5.976.666.667
Very High,8.30E+06,CHENRES09DEL01,overcast clouds,Meal,motorcycle,21,4.1,13.044.694,8.026.147,13.154.694,8.037.147,28.37,82,0,21.39,60.3
Very High,37A4,MUMRES04DEL01,clear sky,Buffet,scooter,39,4.2,19.254.567,72.848.923,19.364.567,72.958.923,27.06,55,0,35.56,9.216.666.667
Very High,9FB0,PUNERES08DEL03,clear sky,Drinks,scooter,20,4.7,1.853.408,7.389.852,1.862.408,7.398.852,23.39,47,0,21.24,59.05
Very High,AFA 0.00,SURRES19DEL03,mist,Drinks,motorcycle,36,4.7,21.149.669,72.772.629,21.239.669,72.862.629,24.94,73,0,20.14,5.863.333.333
Very High,3327,HYDRES13DEL02,haze,Buffet,motorcycle,33,4.7,17.431.477,7.840.035,17.561.477,7.853.035,22.58,60,0,28.05,5.698.333.333
Very High,52FA,CHENRES07DEL03,overcast clouds,Drinks,motorcycle,26,4.9,13.081.878,80.248.519,13.171.878,80.338.519,28.34,82,0,21.95,7.018.333.333
Very High,2982,MUMRES05DEL03,smoke,Snack,motorcycle,26,4.8,18.927.584,72.832.585,18.987.584,72.892.585,28.05,57,0,48.72,5.768.333.333
Very High,5BAA,PUNERES08DEL01,clear sky,Buffet,motorcycle,31,4.1,1.853.408,7.389.852,1.864.408,7.400.852,23.58,47,0,23.93,60.15
Very High,2F64,PUNERES07DEL02,clear sky,Snack,motorcycle,39,4.7,18.546.947,73.900.626,18.676.947,74.030.626,23.47,47,0,28.71,6.306.666.667
Very High,D4C8,DEHRES19DEL02,clear sky,Snack,scooter,39,4.9,30.372.202,78.077.151,30.452.202,78.157.151,11.16,87,0,24.82,7.043.333.333
Very High,D0B7,KOCRES18DEL01,scattered clouds,Drinks,motorcycle,32,4.6,9.957.144,76.296.783,10.067.144,76.406.783,24.3,90,0,23.43,5.888.333.333
Very High,C83E,DEHRES09DEL03,clear sky,Meal,scooter,31,4.6,30.332.735,78.054.222,30.422.735,78.144.222,12.02,84,0,18.49,6.061.666.667
Very High,7A4C,CHENRES02DEL01,overcast clouds,Snack,motorcycle,29,4.7,13.086.438,80.220.672,13.196.438,80.330.672,28.32,82,0,26.35,6.036.666.667
Very High,F8D,BANGRES02DEL02,haze,Snack,scooter,27,4.8,12.970.221,77.645.396,13.100.221,77.775.396,22.15,73,0,24.05,52.55
Very High,731F,MUMRES20DEL02,smoke,Snack,motorcycle,24,4.8,19.103.249,72.846.749,19.233.249,72.976.749,27.86,57,0,31.33,66.6
Very High,25F2,HYDRES13DEL01,haze,Meal,motorcycle,21,4.2,17.431.477,7.840.035,17.541.477,7.851.035,22.52,60,0,27.05,5.643.333.333
Very High,CA63,LUDHRES08DEL03,clear sky,Drinks,motorcycle,34,4.7,30.899.992,75.831.338,31.039.992,75.971.338,23.37,39,0,39.6,5.606.666.667
Very High,9A92,CHENRES09DEL02,overcast clouds,Snack,motorcycle,23,5,13.044.694,8.026.147,13.124.694,8.034.147,28.37,82,0,18.15,60.3
Very High,8.00E+12,MUMRES07DEL03,smoke,Drinks,motorcycle,37,4.7,19.091.458,72.827.808,19.181.458,72.917.808,27.34,57,0,22.96,7.778.333.333
Very High,8F2,CHENRES11DEL02,overcast clouds,Buffet,scooter,29,4.6,13.064.181,80.236.442,13.194.181,80.366.442,28.34,75,0,30.99,7.358.333.333
Very High,DF10,DEHRES010DEL03,clear sky,Drinks,motorcycle,28,4.6,30.328.174,78.049.117,30.418.174,78.139.117,12.02,84,0,19.11,7.081.666.667
Very High,D7D8,LUDHRES15DEL03,clear sky,Snack,motorcycle,38,4.5,30.899.584,75.809.346,30.989.584,75.899.346,23.67,39,0,25.86,5.418.333.333
Very High,2A65,JAPRES18DEL03,clear sky,Snack,motorcycle,29,4.8,26.913.987,75.752.891,27.053.987,75.892.891,23.72,29,0,27.45,55
Very High,7499,CHENRES01DEL02,overcast clouds,Meal,motorcycle,37,4.7,13.005.801,80.250.744,13.085.801,80.330.744,28.42,82,0,20.55,5.946.666.667
Very High,3B79,BANGRES01DEL01,haze,Meal,scooter,35,4.7,12.933.284,77.615.428,13.043.284,77.725.428,22.64,73,0,24.37,48.55
Very High,619E,CHENRES13DEL01,overcast clouds,Meal,motorcycle,32,4.9,13.027.018,80.254.791,13.137.018,80.364.791,28.38,82,0,22.66,6.541.666.667
Very High,A702,SURRES05DEL02,clear sky,Buffet,scooter,26,4.5,21.175.104,72.804.342,21.305.104,72.934.342,24.89,42,0,32.32,5.348.333.333
Very High,3AE3,BANGRES17DEL03,haze,Buffet,motorcycle,30,4.1,12.972.532,77.608.179,13.062.532,77.698.179,22.32,73,0,18.39,4.976.666.667
Very High,C1CE,LUDHRES15DEL02,clear sky,Drinks,motorcycle,22,4.8,30.899.584,75.809.346,31.029.584,75.939.346,23.56,39,0,39.53,5.896.666.667
Very High,7DB2,HYDRES06DEL01,haze,Buffet,motorcycle,33,3,17.455.894,78.375.467,17.565.894,78.485.467,22.6,60,0,26.32,5.423.333.333
Very High,9520,MUMRES19DEL03,smoke,Meal,motorcycle,20,4.7,19.131.141,72.813.074,19.221.141,72.903.074,26.62,57,0,22.94,65.15
Very High,6.00E+03,PUNERES13DEL02,clear sky,Snack,motorcycle,36,4.6,1.856.245,73.916.619,1.869.245,74.046.619,23.6,46,0,29.32,70.2
Very High,48DF,INDORES01DEL02,clear sky,Buffet,motorcycle,27,4.5,22.695.207,75.866.059,22.825.207,75.996.059,22.25,44,0,27.93,49.05
Very High,215D,MUMRES20DEL02,smoke,Snack,motorcycle,22,4.7,19.103.249,72.846.749,19.233.249,72.976.749,27.86,57,0,31.33,6.651.666.667
Very High,385E,BANGRES20DEL03,haze,Meal,scooter,31,4.9,12.972.161,77.596.014,13.062.161,77.686.014,22.33,73,0,18.08,4.843.333.333
Very High,BF14,KOLRES04DEL01,haze,Drinks,scooter,29,4.6,22.538.731,88.364.878,22.648.731,88.474.878,28.02,65,0,23.71,5.793.333.333
Very High,9A03,JAPRES09DEL02,clear sky,Drinks,motorcycle,35,4.7,26.911.378,75.789.034,27.041.378,75.919.034,23.86,29,0,24.58,5.731.666.667
Very High,4105,CHENRES06DEL03,overcast clouds,Buffet,motorcycle,25,4.8,13.054.347,80.257.221,13.144.347,80.347.221,28.36,82,0,18.01,5.871.666.667
Very High,7208,PUNERES17DEL01,clear sky,Snack,scooter,21,2.6,18.530.963,73.828.972,18.640.963,73.938.972,23.15,48,0,26.14,6.416.666.667
Very High,7E6B,CHENRES15DEL01,overcast clouds,Drinks,scooter,33,4.9,13.026.286,80.275.235,13.096.286,80.345.235,28.41,82,0,19.98,6.438.333.333
Very High,E0AC,KOCRES16DEL02,broken clouds,Meal,motorcycle,33,4.8,10.003.064,76.307.589,10.133.064,76.437.589,24.18,92,0,26.21,5.116.666.667
Very High,D9F8,KOCRES12DEL02,scattered clouds,Buffet,motorcycle,28,4.8,9.988.483,76.295.211,10.118.483,76.425.211,24.14,92,0,26.93,5.676.666.667
Very High,A826,INDORES16DEL02,clear sky,Drinks,motorcycle,22,4.9,22.744.648,75.894.377,22.874.648,76.024.377,22.24,44,0,31.62,59.5
Very High,30DA,HYDRES03DEL02,haze,Buffet,electric_scooter,22,4.8,17.422.819,78.449.578,17.552.819,78.579.578,22.68,60,0,28.1,5.223.333.333
Very High,77BD,BANGRES13DEL02,haze,Meal,electric_scooter,38,4.7,12.935.662,7.761.413,13.065.662,7.774.413,22.33,73,0,26.27,5.121.666.667
Very High,18BE,MUMRES18DEL02,smoke,Drinks,motorcycle,29,4.6,191.093,72.825.451,191.893,72.905.451,26.5,57,0,24.72,76.5
Very High,B2EF,BANGRES18DEL01,haze,Snack,scooter,21,4.4,12.913.041,77.683.237,13.023.041,77.793.237,22.77,73,0,24.77,6.213.333.333
Very High,9BA6,CHENRES07DEL03,overcast clouds,Meal,motorcycle,34,4.6,13.081.878,80.248.519,13.171.878,80.338.519,28.34,82,0,22.32,60.85
Very High,90F5,MUMRES07DEL01,smoke,Buffet,motorcycle,23,4.8,19.091.458,72.827.808,19.201.458,72.937.808,26.84,57,0,31.55,7.316.666.667
Very High,C204,KOCRES03DEL02,broken clouds,Drinks,electric_scooter,36,4.7,10.020.683,76.310.631,10.150.683,76.440.631,24.18,92,0,31.46,6.538.333.333
Very High,10FC,JAPRES03DEL02,clear sky,Snack,motorcycle,34,4.2,26.913.483,75.803.139,27.043.483,75.933.139,23.83,29,0,27.46,5.151.666.667
Very High,9068,MUMRES12DEL01,clear sky,Drinks,motorcycle,24,4.4,19.207.222,72.972.281,19.317.222,73.082.281,27.97,52,0,21.95,61.85
Very High,3757,JAPRES11DEL03,clear sky,Snack,scooter,34,5,2.690.294,75.793.007,2.704.294,75.933.007,23.83,29,0,29.72,5.458.333.333
Very High,ADD5,SURRES05DEL02,clear sky,Buffet,motorcycle,21,4.8,21.175.104,72.804.342,21.305.104,72.934.342,24.89,42,0,32.32,5.376.666.667
Very High,BCFD,JAPRES12DEL03,clear sky,Meal,motorcycle,27,4.1,26.902.908,75.792.934,27.042.908,75.932.934,23.83,29,0,29.44,50.6
Very High,1158,MYSRES12DEL03,clear sky,Buffet,electric_scooter,29,4.6,12.284.747,76.625.861,12.374.747,76.715.861,20.7,68,0,22.79,49.3
Very High,898C,CHENRES20DEL02,overcast clouds,Meal,motorcycle,34,4,12.975.996,80.221.898,13.105.996,80.351.898,28.4,82,0,29.79,74.95
Very High,8694,MUMRES18DEL03,smoke,Buffet,motorcycle,24,4.6,191.093,72.825.451,191.993,72.915.451,26.96,57,0,24.34,7.068.333.333
Very High,31B7,CHENRES15DEL03,overcast clouds,Drinks,motorcycle,37,4.9,13.026.286,80.275.235,13.086.286,80.335.235,28.42,82,0,18.66,59.75
Very High,2E5C,INDORES010DEL02,clear sky,Meal,motorcycle,36,4.8,2.275.004,75.902.847,2.288.004,76.032.847,22.14,44,0,28.87,48.75
Very High,9049,BANGRES010DEL01,haze,Drinks,motorcycle,24,4.6,12.933.298,77.614.293,13.043.298,77.724.293,22.64,73,0,24.11,5.723.333.333
Very High,33AC,MUMRES19DEL03,smoke,Snack,motorcycle,38,4.8,19.131.141,72.813.074,19.221.141,72.903.074,26.62,57,0,22.94,68.65
Very High,581F,MUMRES19DEL02,clear sky,Meal,scooter,29,4.6,19.131.141,72.813.074,1.926.114,72.943.074,26.56,51,0,37.43,79.45
Very High,BF5,PUNERES19DEL02,clear sky,Buffet,motorcycle,28,4.7,18.563.934,73.915.367,18.643.935,73.995.367,23.46,47,0,23.05,52.5
Very High,7126,CHENRES06DEL03,overcast clouds,Buffet,motorcycle,26,4.7,13.054.347,80.257.221,13.144.347,80.347.221,28.36,82,0,18.01,5.843.333.333
Very High,5DD8,JAPRES04DEL03,clear sky,Snack,motorcycle,33,3.7,26.902.328,75.794.257,27.042.328,75.934.257,23.83,29,0,29.64,5.388.333.333
Very High,100F,CHENRES09DEL02,overcast clouds,Buffet,motorcycle,35,4.9,13.044.694,8.026.147,13.124.694,8.034.147,28.37,82,0,18.15,5.786.666.667
Very High,1.90E+09,MUMRES06DEL02,smoke,Drinks,motorcycle,29,4.7,19.055.831,72.833.984,19.185.831,72.963.984,27.95,57,0,27.95,64.7
Very High,D49A,LUDHRES18DEL01,clear sky,Buffet,electric_scooter,21,5,30.890.184,75.829.615,31.000.184,75.939.615,23.64,39,0,23,5.671.666.667
Very High,922D,PUNERES12DEL02,clear sky,Snack,motorcycle,27,4.6,18.520.016,73.830.547,18.650.016,73.960.547,23.32,48,0,23.97,6.051.666.667
Very High,D4B0,AURGRES09DEL03,haze,Meal,scooter,32,4.4,19.874.103,75.368.419,19.964.103,75.458.419,20.81,60,0,21.22,4.873.333.333
Very High,BD18,PUNERES19DEL02,clear sky,Drinks,motorcycle,26,4.9,18.563.934,73.915.367,18.643.935,73.995.367,23.46,47,0,23.05,6.096.666.667
Very High,360D,CHENRES01DEL02,overcast clouds,Drinks,motorcycle,30,4.2,13.005.801,80.250.744,13.135.801,80.380.744,28.39,82,0,26.48,7.793.333.333
Very High,D86E,LUDHRES09DEL03,clear sky,Meal,motorcycle,20,4.6,30.885.814,75.786.976,31.025.814,75.926.976,23.56,39,0,42.11,5.186.666.667
Very High,62B5,CHENRES05DEL03,overcast clouds,Drinks,motorcycle,29,4.8,13.058.616,80.264.151,13.118.616,80.324.151,28.37,82,0,16.3,6.088.333.333
Very High,2310,CHENRES15DEL03,overcast clouds,Meal,motorcycle,37,4.3,13.026.286,80.275.235,13.086.286,80.335.235,28.42,82,0,18.66,50.65
Very High,78FD,MUMRES18DEL02,smoke,Snack,scooter,21,4.9,191.093,72.825.451,192.393,72.955.451,26.93,57,0,33.07,8.238.333.333
Very High,8004,HYDRES05DEL01,haze,Snack,motorcycle,31,4.5,17.433.809,78.386.744,17.543.809,78.496.744,22.64,60,0,24.21,5.491.666.667
Very High,A49D,INDORES19DEL02,clear sky,Buffet,motorcycle,34,4.4,22.745.536,75.893.106,22.875.536,76.023.106,22.24,44,0,31.08,5.113.333.333
Very High,5CAE,PUNERES15DEL02,clear sky,Snack,motorcycle,30,4.9,18.636.215,73.751.081,18.766.215,73.881.081,22.84,48,0,29.29,6.366.666.667
Very High,585C,MUMRES15DEL03,clear sky,Buffet,scooter,27,4.6,19.176.269,72.836.721,19.266.269,72.926.721,27.63,51,0,20.87,79.8
Very High,3449,BANGRES18DEL01,haze,Snack,motorcycle,35,3.5,12.913.041,77.683.237,13.023.041,77.793.237,22.77,73,0,25.02,62.15
Very High,6906,PUNERES010DEL02,clear sky,Buffet,motorcycle,38,4.1,18.539.299,73.897.902,18.669.299,74.027.902,23.47,47,0,29.57,5.691.666.667
Very High,4BDC,PUNERES09DEL02,clear sky,Snack,motorcycle,31,4.2,18.536.562,73.896.485,18.666.562,74.026.485,23.47,47,0,30.28,60.2
Very High,D12A,GOARES17DEL03,broken clouds,Drinks,motorcycle,30,4.4,15.496.162,73.825.364,15.586.162,73.915.364,28.88,68,0,21.77,6.048.333.333
Very High,9B0B,JAPRES01DEL03,clear sky,Meal,motorcycle,28,4.6,2.690.519,75.810.753,2.704.519,75.950.753,23.92,30,0,25.98,5.158.333.333
Very High,78C3,MUMRES09DEL02,smoke,Drinks,motorcycle,33,4.4,18.994.049,72.825.203,19.124.049,72.955.203,28.05,57,0,29.68,7.763.333.333
Very High,7A03,CHENRES16DEL02,overcast clouds,Snack,motorcycle,21,4.8,13.049.645,80.242.268,13.129.645,80.322.268,28.35,82,0,22.11,59.65
Very High,DC90,KOLRES02DEL02,haze,Meal,motorcycle,37,4.6,22.514.585,8.839.331,22.644.585,8.852.331,28.02,65,0,30.19,56.45
Very High,AD2C,CHENRES19DEL02,overcast clouds,Buffet,motorcycle,28,4.9,12.986.047,80.218.114,13.116.047,80.348.114,28.39,82,0,28.68,7.433.333.333
